,developer,count,year
920,BlueByte,0,1995
921,NuClearVision,0,1995
922,BlackHammerGame,0,1995
923,TeamFusion,0,1995
924,MicrosoftGameStudiosJapan,0,1995
925,EugenSystems,0,1995
926,"Koei,OmegaForce",0,1995
927,QEntertainment,0,1995
928,"SCEA,SIMS",0,1995
929,AsoboStudio,0,1995
930,InterServInternational,0,1995
931,DirectActionGames,0,1995
932,Tranji,0,1995
933,PositechGames,0,1995
934,BottleRocketEntertainment,0,1995
935,AwesomeStudios,0,1995
936,Hydravision,0,1995
937,Destineer,0,1995
938,3DPeople,0,1995
939,Mitchell,0,1995
940,"ClimaxGroup,ClimaxStudios",0,1995
941,DoubleFineProductions,0,1995
942,Blue52,0,1995
943,ITEMedia,0,1995
944,CodoGames,0,1995
945,ArenaNet,0,1995
946,Pinegrow,0,1995
947,SimBin,0,1995
948,SwordfishStudios,0,1995
949,BattleGoatStudios,0,1995
950,BrezzaSoft,0,1995
951,MasterCreating,0,1995
952,GlyphXGames,0,1995
953,DeepShadows,0,1995
954,BlackSeaStudios,0,1995
955,RoxorGames,0,1995
956,JuiceGames,0,1995
957,"EATiburon,n-Space",0,1995
958,"Youxiland,Gamasoft",0,1995
959,"RockstarSanDiego,RockstarLeeds",0,1995
960,LeadPursuit,0,1995
961,Gust,0,1995
962,OnNet,0,1995
963,"HighVoltageSoftware,BackboneEntertainment",0,1995
964,BuenaVistaInteractive,0,1995
965,Goshow,0,1995
966,EagleDynamics,0,1995
967,ThirdWaveGames,0,1995
968,HighMoonStudios,0,1995
969,MasquePublishing,0,1995
970,AndamiroU.S.A.Corp.,0,1995
971,BackboneVancouver,0,1995
972,ActivisionValue,0,1995
973,AnkamaGames,0,1995
974,2KSports,0,1995
975,"RedStormEntertainment,UbisoftMontreal",0,1995
976,Ganbarion,0,1995
977,ShockwaveProductions,0,1995
978,SidheInteractive,0,1995
979,TelltaleGames,0,1995
980,MidwayStudios-LosAngeles,0,1995
981,GameRepublic,0,1995
982,"EACanada,Nihilistic",0,1995
983,QuanticDream,0,1995
984,CultureBrain,0,1995
985,MarvelousEntertainment,0,1995
986,"RavenSoftware,Beenox",0,1995
987,Runtime,0,1995
988,NeonStudios,0,1995
989,TinyHeroGameStudios,0,1995
990,Kylotonn,0,1995
991,DeadlineGames,0,1995
992,"GameArts,JapanArtMedia(JAM)",0,1995
993,MindwareStudios,0,1995
994,Cing,0,1995
995,IRGurus,0,1995
996,IRGurusInteractiveLtd.,0,1995
997,Bec,0,1995
998,SCEASportsStudio,0,1995
999,ITL,0,1995
1000,"idSoftware,NerveSoftware",0,1995
1001,DisneyInteractiveStudios,0,1995
1002,EAMontreal,0,1995
1003,MarkHealey,0,1995
1004,NightRevenge,0,1995
1005,"SCEA,ThinkandFeel",0,1995
1006,WideloadGamesInc.,0,1995
1007,Bullets,0,1995
1008,THQAustralia,0,1995
1009,"RockstarNorth,RockstarLeeds",0,1995
1010,HeadfirstProductions,0,1995
1011,EmpireOxford,0,1995
1012,"BigBlueBubbleInc.,BreakthroughNewMedia",0,1995
1013,G-Artists,0,1995
1014,BrainboxGames,0,1995
1015,AWEGames,0,1995
1016,ParagonStudios,0,1995
1017,EADICE,0,1995
1018,"PandemicStudios,SavageEntertainment",0,1995
1019,CiRCLE,0,1995
1020,"NeversoftEntertainment,Beenox",0,1995
1021,"DimpsCorporation,SonicTeam",0,1995
1022,Strangelite,0,1995
1023,Microvision,0,1995
1024,SoftMax,0,1995
1025,BattleBorne,0,1995
1026,CarbonatedGames,0,1995
1027,PixelStorm,0,1995
1028,OberonMedia,0,1995
1029,PopCap,0,1995
1030,PomPomGames,0,1995
1031,NinjaBee,0,1995
1032,"NivalInteractive,Novik&Co",0,1995
1033,HappyHappening,0,1995
1034,"BlitzGames,HumanSoft",0,1995
1035,Cyanide,0,1995
1036,SilverCreekEntertainment,0,1995
1037,"PointofView,Crave",0,1995
1038,Magicpot,0,1995
1039,MileStoneInc.,0,1995
1040,indieszero,0,1995
1041,"RitualEntertainment,AvalancheSoftware",0,1995
1042,GarageGames,0,1995
1043,49Games,0,1995
1044,MonkeyBarGames,0,1995
1045,StainlessGames,0,1995
1046,SkipLtd.,0,1995
1047,Various,0,1995
1048,SylumEntertainment,0,1995
1049,Petroglyph,0,1995
1050,EAChicago,0,1995
1051,"CCR,Inc",0,1995
1052,SCEASanDiegoStudios,0,1995
1053,KonamiSoftwareShanghai,0,1995
1054,IdeaFactory,0,1995
1055,TERMINALStudio,0,1995
1056,iWin,0,1995
1057,TomyCorporation,0,1995
1058,BigbigStudios,0,1995
1059,Aspect,0,1995
1060,Nucleosys,0,1995
1061,SproutGames,0,1995
1062,TripwireInteractive,0,1995
1063,VivendiGames,0,1995
1064,UbisoftQuebec,0,1995
1065,ReadyatDawn,0,1995
1066,PrivateMoonStudios,0,1995
1067,"Nintendo,NintendoSoftwareTechnology",0,1995
1068,KojimaProductions,0,1995
1069,TateInteractive,0,1995
1070,TriSynergy,0,1995
1071,MAUSSoftware,0,1995
1072,"1C,ElementalGames,1CEntertainment",0,1995
1073,RevolutionofStrategy,0,1995
1074,QueasyGames,0,1995
1075,KleiEntertainment,0,1995
1076,"Cinemax,RAImages",0,1995
1077,BurutSoftware,0,1995
1078,WickedStudios,0,1995
1079,SixteenTonsEntertainment,0,1995
1080,"AquaPacific,In2Games",0,1995
1081,PeterStock,0,1995
1082,"EACanada,ExientEntertainment",0,1995
1083,"Frozenbyte,Inc.",0,1995
1084,Crea-Tech,0,1995
1085,MadMinuteGames,0,1995
1086,WhiteBirdsProductions,0,1995
1087,Success,0,1995
1088,InterActiveVisionGames,0,1995
1089,LuckyJump,0,1995
1090,Hypnos,0,1995
1091,TheCollective,0,1995
1092,"SonyOnlineEntertainment,MindControlSoftware",0,1995
1093,MetropolisSoftware,0,1995
1094,5000ft,0,1995
1095,5000ftInc.,0,1995
1096,LocomotiveGames,0,1995
1097,Sonnori,0,1995
1098,RockstarLeeds,0,1995
1099,M2,0,1995
1100,CypronStudios,0,1995
1101,"Midway,StainlessSteelStudios",0,1995
1102,RocksteadyStudios,0,1995
1103,NamcoBandaiGames,0,1995
1104,Warashi,0,1995
1105,BuzzMonkey,0,1995
1106,IronLoreEntertainment,0,1995
1107,"BukaEntertainment,TargemGames",0,1995
1108,PlaystosEntertainment,0,1995
1109,LadyluckDigitalMedia,0,1995
1110,Outerlight,0,1995
1111,Crafts&Meister,0,1995
1112,HitMaker,0,1995
1113,"FiraxisGames,FireFlyStudios",0,1995
1114,AGEOD,0,1995
1115,Flight-Plan,0,1995
1116,HalfbrickStudios,0,1995
1117,TTGames,0,1995
1118,InteractiveBrains,0,1995
1119,"Phantagram,QEntertainment",0,1995
1120,Playlogic,0,1995
1121,KerberosProductions,0,1995
1122,VSTEP,0,1995
1123,"FromSoftware,PolygonMagic",0,1995
1124,BelugaComputer,0,1995
1125,SmartBombInteractive,0,1995
1126,"TikGames,LLC",0,1995
1127,ShadowTorStudios,0,1995
1128,"DigitalLeisureInc.,DigitalLeisure",0,1995
1129,Q-Games,0,1995
1130,BroadswordInteractive,0,1995
1131,HimalayaStudios,0,1995
1132,AnarchyEnterprises,0,1995
1133,"TaitoCorporation,OfficeCreate",0,1995
1134,h.a.n.d.Inc.,0,1995
1135,"HDInteractive,MostWantedEntertainment",0,1995
1136,"Punchline,Shirogumi",0,1995
1137,"HudsonSoft,Neverland",0,1995
1138,IntiCreates,0,1995
1139,ChunSoft,0,1995
1140,MechanicArms,0,1995
1141,"SquareEnix,TOSE",0,1995
1142,"MonolithSoft,NamcoBandaiGames",0,1995
1143,"KushGames,VisualConcepts",0,1995
1144,"Neverland,IdeaFactory",0,1995
1145,8ing/Raizing,0,1995
1146,BigBlueBubbleInc.,0,1995
1147,SEKOst,0,1995
1148,AvalancheStudios,0,1995
1149,NHNCorporation,0,1995
1150,IgnitionEntertainment,0,1995
1151,StrangeFlavour,0,1995
1152,4JStudios,0,1995
1153,3GStudios,0,1995
1154,"RadicalEntertainment,FarsightStudios",0,1995
1155,Agenda,0,1995
1156,"Rebellion,NeversoftEntertainment",0,1995
1157,TelenetJapan,0,1995
1158,Sourcenext,0,1995
1159,"THQ,SavageEntertainment",0,1995
1160,RockstarVancouver,0,1995
1161,TwoTribes,0,1995
1162,Apeiron,0,1995
1163,ProjectAces,0,1995
1164,BeeWorks,0,1995
1165,"Capcom,KleinComputerEntertainment",0,1995
1166,"SCi,VolatileGames",0,1995
1167,VolatileGames,0,1995
1168,"MonolithProductions,TimeGateStudios",0,1995
1169,SuperVillainStudios,0,1995
1170,FusionsphereSystems,0,1995
1171,MidwayStudios-Newcastle,0,1995
1172,oeFun,0,1995
1173,iNiS,0,1995
1174,RelatedDesigns,0,1995
1175,LeftBehindGames,0,1995
1176,NakedSkyEntertainment,0,1995
1177,JGIEntertainment,0,1995
1178,"AmazeEntertainment,VivendiGames",0,1995
1179,"Sega,SonicTeam",0,1995
1180,Atlus,0,1995
1181,"Konami,BladeInteractive",0,1995
1182,SabertoothGames,0,1995
1183,"Interchannel,HuneX",0,1995
1184,BluepointGames,0,1995
1185,SquashySoftware,0,1995
1186,GastronautStudios,0,1995
1187,MagicWand,0,1995
1188,"SkyworksTechnologies,SkyRiverStudios",0,1995
1189,"Konami,LeviathanGames",0,1995
1190,RazorbackDevelopments,0,1995
1191,"Flagship,HALLabs",0,1995
1192,FirebrandGames,0,1995
1193,SabarasaEntertainment,0,1995
1194,"VivendiGames,Eurocom",0,1995
1195,"Tecmo,NtreevSoft",0,1995
1196,WanakoStudios,0,1995
1197,UbisoftCasablanca,0,1995
1198,"ReplayStudios,MoonbyteStudios",0,1995
1199,BandaiNamcoGames,0,1995
1200,FullFat,0,1995
1201,FrontLineStudios,0,1995
1202,EidosInteractive,0,1995
1203,SigilGamesOnline,0,1995
1204,DreamExecution,0,1995
1205,"RockstarToronto,RockstarLeeds",0,1995
1206,HighImpactGames,0,1995
1207,Punchline,0,1995
1208,SigmaTeam,0,1995
1209,Gaia(Sony),0,1995
1210,RealtimeWorlds,0,1995
1211,NinjaStudio,0,1995
1212,KDVGames,0,1995
1213,ThatGameCompany,0,1995
1214,CollisionStudios,0,1995
1215,"Konami,ViciousCycle",0,1995
1216,EmpireInteractive,0,1995
1217,UbisoftBulgaria,0,1995
1218,"RedStormEntertainment,UbisoftParis",0,1995
1219,MuzzyLaneSoftware,0,1995
1220,1C:MaddoxGames,0,1995
1221,"Konami,DigitalEclipse",0,1995
1222,Nobilis,0,1995
1223,"Aspyr,2KSports",0,1995
1224,DeepFriedEntertainment,0,1995
1225,Guppyworks,0,1995
1226,SegaAM3,0,1995
1227,OfficeCreate,0,1995
1228,"ViciousCycle,InfiniteInteractive",0,1995
1229,1stPlayableProductions,0,1995
1230,MetamorfStudios,0,1995
1231,EAJapanStudio,0,1995
1232,SCSSoftware,0,1995
1233,BuenaVistaGames,0,1995
1234,FrictionalGames,0,1995
1235,SilverbackStudios,0,1995
1236,SilentGroveStudios,0,1995
1237,DigitalEmbryo,0,1995
1238,FuzzyeyesStudio,0,1995
1239,"NivalInteractive,N-GameStudios",0,1995
1240,Moss,0,1995
1241,ConspiracyEntertainment,0,1995
1242,"Battlefront.com,1C,1CEntertainment",0,1995
1243,NamcoBandaiGamesAmerica,0,1995
1244,EKOSoftware,0,1995
1245,XSGames,0,1995
1246,"MumboJumbo,HotLavaGames",0,1995
1247,WorldForge,0,1995
1248,ZenStudios,0,1995
1249,MetiaInteractive,0,1995
1250,ChaosConcept,0,1995
1251,"SCEA,IncognitoInc.",0,1995
1252,"Lancarse,Atlus",0,1995
1253,JCEntertainment,0,1995
1254,ArtePiazza,0,1995
1255,"ShabaGames,AmazeEntertainment",0,1995
1256,"SecretStashGames,DREAMONSTUDIO",0,1995
1257,"EurocomEntertainmentSoftware,Eurocom",0,1995
1258,Foundation9Entertainment,0,1995
1259,VanillaWare,0,1995
1260,"PlayFirst,GameLab",0,1995
1261,"ClimaxGroup,PlayFirst,ClimaxStudios",0,1995
1262,G.Rev,0,1995
1263,Turn10,0,1995
1264,ZoeMode,0,1995
1265,LoadInc.,0,1995
1266,"DigitalSprayStudios,MandelArtPlains",0,1995
1267,ProvoxGames,0,1995
1268,BigRedSoftware,0,1995
1269,TrainwreckStudios,0,1995
1270,"ArtificialStudios,ImmersionSoftware&Graphics",0,1995
1271,ZoonamiLtd.,0,1995
1272,FarmindLtd,0,1995
1273,GlobalA,0,1995
1274,SavageEntertainment,0,1995
1275,BlueCastleGames,0,1995
1276,QuotixSoftware,0,1995
1277,ArkedoStudio,0,1995
1278,DefinitiveStudios,0,1995
1279,SierraOnline,0,1995
1280,VirtualToys,0,1995
1281,HiCorp,0,1995
1282,DestinationSoftware,0,1995
1283,"GameArts,SetaCorporation",0,1995
1284,IMCGames,0,1995
1285,"NamcoBandaiGamesAmerica,NamcoBandaiGames",0,1995
1286,Epics,0,1995
1287,"GRIN,UbisoftParis",0,1995
1288,ArtefactsStudio,0,1995
1289,GaiaIndustries,0,1995
1290,Freeverse,0,1995
1291,odenisstudio,0,1995
1292,"ImageEpoch,Imageepoch",0,1995
1293,CoyoteConsole,0,1995
1294,"IrrationalGames,2KMarin",0,1995
1295,Llamasoft,0,1995
1296,"HighVoltageSoftware,UbisoftParis",0,1995
1297,"Mistwalker,Artoon",0,1995
1298,EASaltLake,0,1995
1299,"Bandai,CyberConnect2",0,1995
1300,"SproingInteractiveMedia,Sproing",0,1995
1301,"TaitoCorporation,505Games",0,1995
1302,"Factor5,SCE/WWS",0,1995
1303,"Team17,TwoTribes",0,1995
1304,MineLoader,0,1995
1305,"SouthPeakGames,Hyper-Devbox",0,1995
1306,5THCell,0,1995
1307,Plato,0,1995
1308,S&GSoftware,0,1995
1309,"Sega,BackboneEntertainment",0,1995
1310,NinjaTheory,0,1995
1311,Tri-Crescendo,0,1995
1312,HotLavaGames,0,1995
1313,GorillaSystems,0,1995
1314,"Bec,BandaiNamcoGames",0,1995
1315,"Akella,Quasar",0,1995
1316,"EidosInteractive,StrawdogStudios",0,1995
1317,D3Publisher,0,1995
1318,BlackLanternStudios,0,1995
1319,zSlide,0,1995
1320,SplashDamage,0,1995
1321,RedTribe,0,1995
1322,SEGARacingStudio,0,1995
1323,"GameRepublic,JapanStudio",0,1995
1324,"SlitherineSoftware,Slitherine",0,1995
1325,"EnlightSoftware,InfiniteInteractive",0,1995
1326,"Nintendo,NamcoBandaiGames",0,1995
1327,MagellanInteractive,0,1995
1328,"LDW,BigFishGames",0,1995
1329,HaggardGames,0,1995
1330,GorillaGames,0,1995
1331,CycloneZero,0,1995
1332,GameSauce,0,1995
1333,GFIRussia,0,1995
1334,Milestone,0,1995
1335,"CaviaInc.,GrandprixInc.",0,1995
1336,"InsomniacGames,SCE/WWS",0,1995
1337,"Eighting,8ing/Raizing",0,1995
1338,"1C,SkyFallen,1CEntertainment",0,1995
1339,"MercurySteam,AlchemicProductions",0,1995
1340,RenegadeKid,0,1995
1341,SiriusGames,0,1995
1342,"NeversoftEntertainment,BudCat",0,1995
1343,RockstarLondon,0,1995
1344,"ElectronicArts,EARedwoodShores",0,1995
1345,CDProjektRedStudio,0,1995
1346,"ElectronicArts,Rebellion",0,1995
1347,"MacPlay,MacPlay",0,1995
1348,RelentlessSoftware,0,1995
1349,DisneyOnline,0,1995
1350,FlagshipStudios,0,1995
1351,"Yuke's,Yuke'sCompanyofAmerica",0,1995
1352,BeautifulGameStudios,0,1995
1353,SlantSix,0,1995
1354,"Ubisoft,SensorySweep",0,1995
1355,"ScreenlifeGames,WXP",0,1995
1356,ZoetropeInteractive,0,1995
1357,"TimeGateStudios,Day1Studios",0,1995
1358,TTFusion,0,1995
1359,"Sega,Nintendo,SegaSportsR&D",0,1995
1360,AtomicElbow,0,1995
1361,ClockStoneSoftware,0,1995
1362,"Ino-Co,1C:Ino-Co",0,1995
1363,RedLynx,0,1995
1364,OtherOceanInteractive,0,1995
1365,S-Neo,0,1995
1366,"Spike,NamcoBandaiGames",0,1995
1367,"idSoftware,FountainheadEntertainment",0,1995
1368,"Activision,CauldronLtd.",0,1995
1369,FrozenCodebase,0,1995
1370,System3,0,1995
1371,"NaughtyDog,SCE/WWS",0,1995
1372,TheGameFactory,0,1995
1373,"BizarreCreations,KujuEntertainment",0,1995
1374,SantaCruzGames,0,1995
1375,"SquareEnix,ThinkandFeel",0,1995
1376,"ArtificialMindandMovement,PolygonMagic",0,1995
1377,ChairEntertainment,0,1995
1378,"Eighting,Tenyo",0,1995
1379,Vertex4,0,1995
1380,JapanArtMedia(JAM),0,1995
1381,BitBlot,0,1995
1382,NikitovaGames,0,1995
1383,"RainbowStudios,Tantalus",0,1995
1384,KeenGames,0,1995
1385,Blueside,0,1995
1386,Interchannel-Holon,0,1995
1387,"MarvelousEntertainment,DigitalWhip",0,1995
1388,LestaStudio,0,1995
1389,HexaDrive,0,1995
1390,IroncladGames,0,1995
1391,"OmiyaSoft,Jamsworks",0,1995
1392,PropagandaGames,0,1995
1393,EatSleepPlay,0,1995
1394,W!Games,0,1995
1395,VoidStarCreations,0,1995
1396,Mistwalker,0,1995
1397,UbisoftAnnecy,0,1995
1398,BackboneCharlottetown,0,1995
1399,BestGameEver.com,0,1995
1400,"Eighting,GeniusSonorityInc.",0,1995
1401,Amble,0,1995
1402,SlickEntertainment,0,1995
1403,KaosStudios,0,1995
1404,"DreamFactory,TakaraTomy",0,1995
1405,"Irem,Agetec",0,1995
1406,DarklingRoom,0,1995
1407,SanzaruGames,0,1995
1408,Otaboo,0,1995
1409,Headlock,0,1995
1410,"MadDocSoftware,RockstarVancouver",0,1995
1411,A.C.R.O.N.Y.M.Games,0,1995
1412,BigJohnGames,0,1995
1413,PolluxGamelabs,0,1995
1414,CohortStudios,0,1995
1415,PompomSoftware,0,1995
1416,UnicornGamesStudio,0,1995
1417,ArcadeMoon,0,1995
1418,"OmegaForce,KoeiCanada",0,1995
1419,SlapdashGames,0,1995
1420,CompileHeart,0,1995
1421,Dreamcatcher,0,1995
1422,HouseofTales,0,1995
1423,Examu,0,1995
1424,InLightEntertainment,0,1995
1425,LeviathanGames,0,1995
1426,SierraOnlineShanghai,0,1995
1427,"Gameinvest,SeedStudios,Lda",0,1995
1428,"SCE/WWS,SCEJapanStudio",0,1995
1429,NuevoRetroGames,0,1995
1430,Virtuos,0,1995
1431,HiddenPathEntertainment,0,1995
1432,Nnooo,0,1995
1433,XGenStudios,0,1995
1434,HopliteResearch,0,1995
1435,FallLineStudio,0,1995
1436,EpicenterStudios,0,1995
1437,HotheadGames,0,1995
1438,BigFishGames,0,1995
1439,"Arika,Nintendo",0,1995
1440,"UbisoftBarcelona,UbisoftReflections",0,1995
1441,"AbsolutistLtd,Absolutist",0,1995
1442,"BioWare,DemiurgeStudios",0,1995
1443,Route24,0,1995
1444,"DigitalBuilders,SabarasaEntertainment",0,1995
1445,"TeamNinja,Tecmo",0,1995
1446,SpiderMonk,0,1995
1447,TikGames,0,1995
1448,BackboneEmeryville,0,1995
1449,"DimpsCorporation,NamcoBandaiGames",0,1995
1450,Mekensleep,0,1995
1451,"Voltex,Inc.",0,1995
1452,WorkJam,0,1995
1453,EidosSweden,0,1995
1454,"Maxis,EARedwoodShores",0,1995
1455,LiquidDragonStudios,0,1995
1456,FAKTSoftware,0,1995
1457,"GasPoweredGames,HellbentGames",0,1995
1458,"PamDevelopment,2KSports",0,1995
1459,"HeavyIronStudios,SavageEntertainment",0,1995
1460,SouthPeakGames,0,1995
1461,Vanguard,0,1995
1462,Braingame,0,1995
1463,TorpexGamesLLC,0,1995
1464,"Mastiff,SensorySweep",0,1995
1465,8bitGames,0,1995
1466,OxygenInteractive,0,1995
1467,LittleBoyGames,0,1995
1468,"Namco,ProjectSoul",0,1995
1469,FreeStyleGames,0,1995
1470,Psyonix,0,1995
1471,NumberNoneInc.,0,1995
1472,DialogueDesign,0,1995
1473,GhostfireGames,0,1995
1474,AlcachofaSoft,0,1995
1475,"MetanetSoftwareInc.,SilverBirchStudios",0,1995
1476,SonicPowered,0,1995
1477,Ivolgamus,0,1995
1478,PhantomeryInteractive,0,1995
1479,"Sega,Skonec",0,1995
1480,BlazingLizard,0,1995
1481,CrunchTimeGames,0,1995
1482,EmptyClipStudios,0,1995
1483,TakaraTomy,0,1995
1484,LargeAnimal,0,1995
1485,"AIFactory,RubiconDevelopmentLtd.",0,1995
1486,EAMythic,0,1995
1487,SmackDownProductions,0,1995
1488,BlackRockStudio,0,1995
1489,TaleworldsEntertainment,0,1995
1490,Good-Feel,0,1995
1491,2XLGames,0,1995
1492,Tenky,0,1995
1493,KatauriInteractive,0,1995
1494,"Machatin,Inc.",0,1995
1495,"Xpec,XPECEntertainmentInc.",0,1995
1496,K2,0,1995
1497,ArberthStudios,0,1995
1498,TheGamesCompany,0,1995
1499,"JupiterCorporation,JupiterMultimedia",0,1995
1500,2DBoy,0,1995
1501,KoeiCanada,0,1995
1502,"ZoeMode,HBStudiosMultimedia",0,1995
1503,CertainAffinity,0,1995
1504,EABrightLight,0,1995
1505,"DigitalExtremes,2KMarin",0,1995
1506,MostWantedEntertainment,0,1995
1507,"Treyarch,ShabaGames",0,1995
1508,Meridian4,0,1995
1509,Skonec,0,1995
1510,"SCE/WWS,MediaMolecule",0,1995
1511,"VenanEntertainment,CashmereProd.",0,1995
1512,BethesdaGameStudios,0,1995
1513,"KromeStudios,ScreenlifeGames",0,1995
1514,"EARedwoodShores,EASaltLake",0,1995
1515,"Ubisoft,Gameloft",0,1995
1516,"Treyarch,Beenox",0,1995
1517,"FunaticsSoftware,Funatics",0,1995
1518,"RudolfKremers,AlexMay",0,1995
1519,AQInteractive,0,1995
1520,IsopodLabs,0,1995
1521,EnjoyUpGames,0,1995
1522,"HALLabs,CreaturesInc.",0,1995
1523,"CityInteractive,NavarreCorp",0,1995
1524,Vogster,0,1995
1525,EAVancouver,0,1995
1526,CookingMamaLimited,0,1995
1527,"UbisoftParis,UbisoftMontpellier",0,1995
1528,"CrystalDynamics,BuzzMonkeySoftware",0,1995
1529,NovaleafGameStudios,0,1995
1530,BarkersCrestStudios,0,1995
1531,TrineGames,0,1995
1532,"Microids,Dreamcatcher",0,1995
1533,"BackboneEntertainment,BackboneEmeryville",0,1995
1534,CerasusMedia,0,1995
1535,PiecesInteractive,0,1995
1536,Sandblast,0,1995
1537,RedFlyStudio,0,1995
1538,Tamsoft,0,1995
1539,SideQuestStudios,0,1995
1540,StickmenStudios,0,1995
1541,BlitzArcade,0,1995
1542,Epos,0,1995
1543,BrightFutureGmbH,0,1995
1544,Ctxm/SayDesign,0,1995
1545,Mindware,0,1995
1546,EyebrowInteractive,0,1995
1547,PetriPurho,0,1995
1548,TwistedPixelGames,0,1995
1549,"PapayaStudios,PapayaStudio",0,1995
1550,FunTownWorldLimited,0,1995
1551,FluffyLogic,0,1995
1552,GaijinEntertainment,0,1995
1553,HeadstrongGames,0,1995
1554,HudsonEntertainment,0,1995
1555,"SquareEnix,Tri-Ace",0,1995
1556,RealtechVR,0,1995
1557,Bongfish,0,1995
1558,BoxedDream,0,1995
1559,"MatrixSoftware,MarvelousEntertainment",0,1995
1560,PlatinumGames,0,1995
1561,GaijinGames,0,1995
1562,PaleoEntertainment,0,1995
1563,10tacleStudios,0,1995
1564,TaleofTales,0,1995
1565,RunewakerEntertainment,0,1995
1566,RedRocketGames,0,1995
1567,"Tigon,MidwayStudios-Newcastle",0,1995
1568,"FromSoftware,Acquire",0,1995
1569,Tigon,0,1995
1570,Doublesix,0,1995
1571,Killaware,0,1995
1572,2KShanghai,0,1995
1573,"Success,Tamsoft",0,1995
1574,SkyFallen,0,1995
1575,SkaStudios,0,1995
1576,BrokenRules,0,1995
1577,Pelfast,0,1995
1578,DeepSilver,0,1995
1579,ProperGames,0,1995
1580,1C:Ino-Co,0,1995
1581,TarsierStudios,0,1995
1582,"NumberNoneInc.,KnockoutGames",0,1995
1583,Lazy8Studios,0,1995
1584,CowboyRodeo,0,1995
1585,ACETeam,0,1995
1586,Nordcurrent,0,1995
1587,"Battlefront.com,1CEntertainment",0,1995
1588,GammickEntertainment,0,1995
1589,OssianStudios,0,1995
1590,"N-GameStudios,BlackWingFoundation",0,1995
1591,"ReplayStudios,MLEnterprises",0,1995
1592,"MajescoGames,Majesco",0,1995
1593,Gulti,0,1995
1594,"Konami,Aquria",0,1995
1595,"ArcenGames,LLC",0,1995
1596,"ReplayStudios,TeamToro",0,1995
1597,TheFarm51,0,1995
1598,"THQ,Yuke's",0,1995
1599,"JalecoEntertainment,KeysFactory",0,1995
1600,BlueOmega,0,1995
1601,"IronNosCo.,Ltd.",0,1995
1602,TheSimsStudio,0,1995
1603,"Aspect,TakaraTomy",0,1995
1604,"ImmersionSoftware&Graphics,TimelineInteractive",0,1995
1605,RonimoGames,0,1995
1606,"AmazeEntertainment,Amaze",0,1995
1607,StudioArchcraft,0,1995
1608,Zerodiv,0,1995
1609,"HarmonixMusicSystems,BackboneEntertainment",0,1995
1610,ErikSvedang,0,1995
1611,HellbentGames,0,1995
1612,Prope,0,1995
1613,WarDrumStudios,0,1995
1614,Gameinvest,0,1995
1615,Codeglue,0,1995
1616,"BlueByte,RelatedDesigns",0,1995
1617,NtreevSoft,0,1995
1618,neoqb,0,1995
1619,"Activision,Eurocom",0,1995
1620,ZombieCowStudios,0,1995
1621,TwelveGames,0,1995
1622,DICEStockholm,0,1995
1623,"Frogwares,MisticSoftware",0,1995
1624,Kouyousha,0,1995
1625,3AGames,0,1995
1626,Playbrains,0,1995
1627,LegendoEntertainment,0,1995
1628,"Cinemax,CentauriProduction",0,1995
1629,TitanStudios,0,1995
1630,EngineSoftware,0,1995
1631,UbisoftSingapore,0,1995
1632,REDEntertainment,0,1995
1633,OvertheTopGames,0,1995
1634,NoWayStudio,0,1995
1635,GameCo,0,1995
1636,"idSoftware,RavenSoftware",0,1995
1637,AwesomePlayLtd.,0,1995
1638,HemisphereGames,0,1995
1639,DemiurgeStudios,0,1995
1640,AtomicMotion,0,1995
1641,"DeepSilver,SproingInteractiveMedia,Sproing",0,1995
1642,"DisneyInteractiveStudios,BlackLanternStudios",0,1995
1643,CrypticStudios,0,1995
1644,"BandaiNamcoGames,ProjectSoul",0,1995
1645,DejobaanGames,0,1995
1646,Exkee,0,1995
1647,8MonkeyLabs,0,1995
1648,"Atari,TransmissionGames,AtariSA",0,1995
1649,Vanillaware,0,1995
1650,"Codemasters,SumoDigital",0,1995
1651,SlightlyMadStudios,0,1995
1652,TransmissionGames,0,1995
1653,"VolitionInc.,ReactorZero",0,1995
1654,"Sega,TomCreate",0,1995
1655,"1C,Ino-Co,1C:Ino-Co,1CEntertainment",0,1995
1656,fyto,0,1995
1657,BionicGames,0,1995
1658,"FallenEarth,LLC",0,1995
1659,Tabot,0,1995
1660,CXTM,0,1995
1661,BlackInc.,0,1995
1662,"EurocomEntertainmentSoftware,VisceralGames,Eurocom",0,1995
1663,LooseCannonStudios,0,1995
1664,"K2,Kurogane",0,1995
