,genre,count,year
4172,Team,545,2019
4173,Athletics,38,2019
4174,Ice Hockey,107,2019
4175,Futuristic Jet,8,2019
4176,Stock Car,55,2019
4177,Tank,4,2019
4178,Vehicle,96,2019
4179,Demolition Derby,23,2019
4180,Biking,46,2019
4181,Snowboarding,58,2019
4182,Street,68,2019
4183,WWII,79,2019
4184,Board / Card Game,78,2019
4185,Basketball,206,2019
4186,Boxing,69,2019
4187,Mech,52,2019
4188,Skate / Skateboard,42,2019
4189,Surfing,16,2019
4190,Soccer,261,2019
4191,Trivia / Game Show,55,2019
4192,Car Combat,78,2019
4193,Volleyball,8,2019
4194,Other,127,2019
4195,Linear,249,2019
4196,Surf / Wakeboard,6,2019
4197,Ship,13,2019
4198,Marine,17,2019
4199,Compilation,456,2019
4200,Pinball,84,2019
4201,Dancing,100,2019
4202,Music Maker,30,2019
4203,Train,11,2019
4204,Artillery,26,2019
4205,Japanese-Style,290,2019
4206,Rugby,15,2019
4207,Horse Racing,6,2019
4208,Stacking,42,2019
4209,Military,75,2019
4210,Career,71,2019
4211,Civilian Plane,6,2019
4212,Submarine,13,2019
4213,On-foot,9,2019
4214,Open-World,470,2019
4215,Truck,10,2019
4216,Horizontal,70,2019
4217,Skating,9,2019
4218,Card Battle,106,2019
4219,Board Games,84,2019
4220,Old Jet,1,2019
4221,Hunting,6,2019
4222,Wakeboarding,5,2019
4223,Vertical,148,2019
4224,No info,63,2019
4225,Bowling,10,2019
4226,WWI,6,2019
4227,Edutainment,51,2019
4228,Gambling,56,2019
4229,Party / Minigame,119,2019
4230,Pet,10,2019
4231,Static,107,2019
4232,Ski / Snowboard,23,2019
4233,Visual Novel,91,2019
4234,Application,14,2019
4235,Boxing / Martial Arts,32,2019
4236,Logic,73,2019
4237,Videos,2,2019
4238,Interactive Movie,5,2019
4239,Roguelike,36,2019
4240,Trainer,37,2019
4241,Hidden Object,15,2019
4242,Cricket,4,2019
4243,Sandbox,51,2019
4244,Defense,54,2019
4245,Drag,4,2019
4246,Skiing,6,2019
4247,Exercise / Fitness,19,2019
4248,MOBA,45,2019
4249,Text,7,2019
4250,Adventure,1621,2020
4251,General,6533,2020
4252,Action,6642,2020
4253,Shooter,3448,2020
4254,First-Person,1711,2020
4255,Sci-Fi,1849,2020
4256,Arcade,2179,2020
4257,Strategy,1661,2020
4258,Turn-Based,640,2020
4259,Historic,925,2020
4260,4X,64,2020
4261,Action Adventure,2786,2020
4262,Horror,466,2020
4263,Fighting,857,2020
4264,3D,1859,2020
4265,Platformer,1989,2020
4266,Simulation,1028,2020
4267,Point-and-Click,366,2020
4268,Driving,995,2020
4269,Racing,1158,2020
4270,Futuristic,110,2020
4271,Real-Time,670,2020
4272,Command,71,2020
4273,Snow / Water,15,2020
4274,Modern,1678,2020
4275,Miscellaneous,1842,2020
4276,Puzzle,1345,2020
4277,Matching,142,2020
4278,Role-Playing,1912,2020
4279,Action RPG,1112,2020
4280,Kart,90,2020
4281,Rail,58,2020
4282,Flight,190,2020
4283,Modern Jet,51,2020
4284,2D,1788,2020
4285,Console-style RPG,378,2020
4286,Third-Person,948,2020
4287,Shoot-'Em-Up,393,2020
4288,Top-Down,195,2020
4289,Wargame,35,2020
4290,PC-style RPG,120,2020
4291,Western-Style,235,2020
4292,Small Spaceship,59,2020
4293,Rhythm,352,2020
4294,Music,426,2020
4295,Fantasy,1680,2020
4296,GT / Street,292,2020
4297,Scrolling,270,2020
4298,Light Gun,80,2020
4299,Tactical,373,2020
4300,Tycoon,132,2020
4301,Management,271,2020
4302,Business / Tycoon,128,2020
4303,Combat,357,2020
4304,Party,144,2020
4305,Massively Multiplayer Online,128,2020
4306,Massively Multiplayer,147,2020
4307,Sports,1687,2020
4308,Traditional,1025,2020
4309,Golf,131,2020
4310,Mission-based,119,2020
4311,Football,208,2020
4312,Survival,433,2020
4313,Alternative,232,2020
4314,Skateboarding,104,2020
4315,Motorcycle,90,2020
4316,Motocross,57,2020
4317,Space,62,2020
4318,Breeding/Constructing,66,2020
4319,Beat-'Em-Up,714,2020
4320,Automobile,689,2020
4321,Virtual Life,245,2020
4322,Virtual,212,2020
4323,Parlor,95,2020
4324,Billiards,38,2020
4325,City Building,27,2020
4326,Government,77,2020
4327,Tactics,305,2020
4328,Tennis,112,2020
4329,Sim,1137,2020
4330,Large Spaceship,25,2020
4331,Civilian,53,2020
4332,Rally / Offroad,172,2020
4333,Formula One,84,2020
4334,Nature,29,2020
4335,Fishing,32,2020
4336,Baseball,146,2020
4337,Olympic Sports,68,2020
4338,Helicopter,24,2020
4339,Wrestling,162,2020
4340,Futuristic Sub,6,2020
4341,Individual,429,2020
4342,Team,568,2020
4343,Athletics,38,2020
4344,Ice Hockey,108,2020
4345,Futuristic Jet,8,2020
4346,Stock Car,55,2020
4347,Tank,4,2020
4348,Vehicle,103,2020
4349,Demolition Derby,23,2020
4350,Biking,49,2020
4351,Snowboarding,58,2020
4352,Street,68,2020
4353,WWII,79,2020
4354,Board / Card Game,83,2020
4355,Basketball,210,2020
4356,Boxing,69,2020
4357,Mech,52,2020
4358,Skate / Skateboard,47,2020
4359,Surfing,16,2020
4360,Soccer,271,2020
4361,Trivia / Game Show,55,2020
4362,Car Combat,78,2020
4363,Volleyball,8,2020
4364,Other,128,2020
4365,Linear,259,2020
4366,Surf / Wakeboard,6,2020
4367,Ship,13,2020
4368,Marine,18,2020
4369,Compilation,486,2020
4370,Pinball,84,2020
4371,Dancing,102,2020
4372,Music Maker,30,2020
4373,Train,11,2020
4374,Artillery,26,2020
4375,Japanese-Style,309,2020
4376,Rugby,17,2020
4377,Horse Racing,6,2020
4378,Stacking,44,2020
4379,Military,75,2020
4380,Career,79,2020
4381,Civilian Plane,6,2020
4382,Submarine,13,2020
4383,On-foot,9,2020
4384,Open-World,521,2020
4385,Truck,10,2020
4386,Horizontal,79,2020
4387,Skating,9,2020
4388,Card Battle,114,2020
4389,Board Games,84,2020
4390,Old Jet,1,2020
4391,Hunting,8,2020
4392,Wakeboarding,5,2020
4393,Vertical,151,2020
4394,No info,66,2020
4395,Bowling,10,2020
4396,WWI,6,2020
4397,Edutainment,52,2020
4398,Gambling,56,2020
4399,Party / Minigame,130,2020
4400,Pet,10,2020
4401,Static,107,2020
4402,Ski / Snowboard,23,2020
4403,Visual Novel,118,2020
4404,Application,15,2020
4405,Boxing / Martial Arts,34,2020
4406,Logic,74,2020
4407,Videos,2,2020
4408,Interactive Movie,5,2020
4409,Roguelike,43,2020
4410,Trainer,40,2020
4411,Hidden Object,15,2020
4412,Cricket,4,2020
4413,Sandbox,58,2020
4414,Defense,57,2020
4415,Drag,4,2020
4416,Skiing,6,2020
4417,Exercise / Fitness,20,2020
4418,MOBA,45,2020
4419,Text,9,2020
4420,Adventure,1761,2021
4421,General,6780,2021
4422,Action,6833,2021
4423,Shooter,3512,2021
4424,First-Person,1767,2021
4425,Sci-Fi,1849,2021
4426,Arcade,2237,2021
4427,Strategy,1727,2021
4428,Turn-Based,674,2021
4429,Historic,925,2021
4430,4X,65,2021
4431,Action Adventure,2989,2021
4432,Horror,466,2021
4433,Fighting,868,2021
4434,3D,1930,2021
4435,Platformer,2056,2021
4436,Simulation,1058,2021
4437,Point-and-Click,379,2021
4438,Driving,996,2021
4439,Racing,1192,2021
4440,Futuristic,111,2021
4441,Real-Time,680,2021
4442,Command,76,2021
4443,Snow / Water,15,2021
4444,Modern,1678,2021
4445,Miscellaneous,1889,2021
4446,Puzzle,1358,2021
4447,Matching,142,2021
4448,Role-Playing,2067,2021
4449,Action RPG,1189,2021
4450,Kart,90,2021
4451,Rail,59,2021
4452,Flight,192,2021
4453,Modern Jet,51,2021
4454,2D,1849,2021
4455,Console-style RPG,378,2021
4456,Third-Person,972,2021
4457,Shoot-'Em-Up,410,2021
4458,Top-Down,202,2021
4459,Wargame,35,2021
4460,PC-style RPG,120,2021
4461,Western-Style,241,2021
4462,Small Spaceship,59,2021
4463,Rhythm,358,2021
4464,Music,431,2021
4465,Fantasy,1680,2021
4466,GT / Street,292,2021
4467,Scrolling,270,2021
4468,Light Gun,84,2021
4469,Tactical,385,2021
4470,Tycoon,132,2021
4471,Management,288,2021
4472,Business / Tycoon,137,2021
4473,Combat,364,2021
4474,Party,144,2021
4475,Massively Multiplayer Online,128,2021
4476,Massively Multiplayer,148,2021
4477,Sports,1725,2021
4478,Traditional,1025,2021
4479,Golf,133,2021
4480,Mission-based,119,2021
4481,Football,210,2021
4482,Survival,467,2021
4483,Alternative,232,2021
4484,Skateboarding,104,2021
4485,Motorcycle,90,2021
4486,Motocross,57,2021
4487,Space,65,2021
4488,Breeding/Constructing,66,2021
4489,Beat-'Em-Up,734,2021
4490,Automobile,722,2021
4491,Virtual Life,248,2021
4492,Virtual,217,2021
4493,Parlor,95,2021
4494,Billiards,38,2021
4495,City Building,27,2021
4496,Government,83,2021
4497,Tactics,328,2021
4498,Tennis,113,2021
4499,Sim,1147,2021
4500,Large Spaceship,25,2021
4501,Civilian,60,2021
4502,Rally / Offroad,172,2021
4503,Formula One,84,2021
4504,Nature,29,2021
4505,Fishing,32,2021
4506,Baseball,148,2021
4507,Olympic Sports,68,2021
4508,Helicopter,24,2021
4509,Wrestling,162,2021
4510,Futuristic Sub,6,2021
4511,Individual,451,2021
4512,Team,584,2021
4513,Athletics,41,2021
4514,Ice Hockey,109,2021
4515,Futuristic Jet,8,2021
4516,Stock Car,55,2021
4517,Tank,4,2021
4518,Vehicle,111,2021
4519,Demolition Derby,23,2021
4520,Biking,49,2021
4521,Snowboarding,58,2021
4522,Street,68,2021
4523,WWII,79,2021
4524,Board / Card Game,84,2021
4525,Basketball,212,2021
4526,Boxing,69,2021
4527,Mech,52,2021
4528,Skate / Skateboard,56,2021
4529,Surfing,16,2021
4530,Soccer,276,2021
4531,Trivia / Game Show,55,2021
4532,Car Combat,78,2021
4533,Volleyball,8,2021
4534,Other,137,2021
4535,Linear,282,2021
4536,Surf / Wakeboard,6,2021
4537,Ship,13,2021
4538,Marine,18,2021
4539,Compilation,522,2021
4540,Pinball,85,2021
4541,Dancing,103,2021
4542,Music Maker,30,2021
4543,Train,12,2021
4544,Artillery,26,2021
4545,Japanese-Style,347,2021
4546,Rugby,17,2021
4547,Horse Racing,6,2021
4548,Stacking,45,2021
4549,Military,75,2021
4550,Career,81,2021
4551,Civilian Plane,6,2021
4552,Submarine,13,2021
4553,On-foot,9,2021
4554,Open-World,585,2021
4555,Truck,10,2021
4556,Horizontal,87,2021
4557,Skating,9,2021
4558,Card Battle,122,2021
4559,Board Games,84,2021
4560,Old Jet,1,2021
4561,Hunting,8,2021
4562,Wakeboarding,5,2021
4563,Vertical,153,2021
4564,No info,68,2021
4565,Bowling,10,2021
4566,WWI,6,2021
4567,Edutainment,52,2021
4568,Gambling,56,2021
4569,Party / Minigame,139,2021
4570,Pet,10,2021
4571,Static,107,2021
4572,Ski / Snowboard,23,2021
4573,Visual Novel,134,2021
4574,Application,16,2021
4575,Boxing / Martial Arts,36,2021
4576,Logic,74,2021
4577,Videos,2,2021
4578,Interactive Movie,5,2021
4579,Roguelike,48,2021
4580,Trainer,42,2021
4581,Hidden Object,15,2021
4582,Cricket,4,2021
4583,Sandbox,63,2021
4584,Defense,58,2021
4585,Drag,4,2021
4586,Skiing,6,2021
4587,Exercise / Fitness,21,2021
4588,MOBA,46,2021
4589,Text,11,2021
