,name,value,date
36785,GlassRevolver,0,2003-01-01
36786,Unfrozen,0,2003-01-01
36787,BeamTeamGames,0,2003-01-01
36788,DornaSportsS.L.,0,2003-01-01
36789,BeardEnvy,0,2003-01-01
36790,MoonshineStudios,0,2003-01-01
36791,Playmind,0,2003-01-01
36792,Sanritsu,0,2003-01-01
36793,GuardCrushGames,0,2003-01-01
36794,CBEsoftware,0,2003-01-01
36795,EVC,0,2003-01-01
36796,SubtleBoom,0,2003-01-01
36797,ChequeredInkLtd.,0,2003-01-01
36798,UpperRoomGamesLtd,0,2003-01-01
36799,InfuseStudio,0,2003-01-01
36800,InterabangEntertainment,0,2003-01-01
36801,MegagonIndustries,0,2003-01-01
36802,EasyTriggerGames,0,2003-01-01
36803,ThetaDivision,0,2003-01-01
36804,VladimirFedyushkin,0,2003-01-01
36805,ArvoreImmersiveExperiences,0,2003-01-01
36806,GhostShipGames,0,2003-01-01
36807,OrbitalKnightsp.zo.o.,0,2003-01-01
36808,EchodogGames,0,2003-01-01
36809,CosmoDStudios,0,2003-01-01
36810,TFLStudios,0,2003-01-01
36811,BlacklightInteractive,0,2003-01-01
36812,dreamfeel,0,2003-01-01
36813,AmazonGameStudios,0,2003-01-01
36814,RelentlessStudios,0,2003-01-01
36815,RocketVulture,0,2003-01-01
36816,UrniqueStudio,0,2003-01-01
36817,Allin!Games,0,2003-01-01
36818,ShinyShoe,0,2003-01-01
36819,Sperasoft,0,2003-01-01
36820,BlindsideInteractive,0,2003-01-01
36821,SneakyBastards,0,2003-01-01
36822,ChromaticGames,0,2003-01-01
36823,MonolithofMinds,0,2003-01-01
36824,DanielWynne,0,2003-01-01
36825,BirdBathGames,0,2003-01-01
36826,MoonsproutGames,0,2003-01-01
36827,GearboxPublishing,0,2003-01-01
36828,AlawarPremium,0,2003-01-01
36829,Ukuza,0,2003-01-01
36830,AtomicWolf,0,2003-01-01
36831,Pelikan13,0,2003-01-01
36832,JulianLaufer,0,2003-01-01
36833,RandomPotionOy,0,2003-01-01
36834,E-LineMedia,0,2003-01-01
36835,MatiasSchmied,0,2003-01-01
36836,Empyrean,0,2003-01-01
36837,RaredropGamesLtd,0,2003-01-01
36838,V1Interactive,0,2003-01-01
36839,Chibig,0,2003-01-01
36840,TheKnightsofUnity,0,2003-01-01
36841,UpstreamArcade,0,2003-01-01
36842,PineStudio,0,2003-01-01
36843,PurpleLampStudios,0,2003-01-01
36844,StrictlyLimitedGames,0,2003-01-01
36845,GungHoOnlineEntertainmentAmerica,0,2003-01-01
36846,IzanagiGames,0,2003-01-01
36847,TooKyoGames,0,2003-01-01
36848,Infinity,0,2003-01-01
36849,HappyVolcano,0,2003-01-01
36850,HappinetCorporation,0,2003-01-01
36851,Neopica,0,2003-01-01
36852,UbisoftNadeo,0,2003-01-01
36853,Barnaque,0,2003-01-01
36854,StudioZero,0,2003-01-01
36855,DeqafStudio,0,2003-01-01
36856,NeatCorporation,0,2003-01-01
36857,VeewoGames,0,2003-01-01
36858,FinalStrikeGames,0,2003-01-01
36859,Pugstorm,0,2003-01-01
36860,Route59Games,0,2003-01-01
36861,PhobiaGameStudio,0,2003-01-01
36862,BugbombStudio,0,2003-01-01
36863,PolygonTreehouse,0,2003-01-01
36864,LightbulbCrew,0,2003-01-01
36865,OneMoreDreamStudios,0,2003-01-01
36866,EasyDayStudiosPtyLtd,0,2003-01-01
36867,Nussoft,0,2003-01-01
36868,CalappaGames,0,2003-01-01
36869,CradleGames,0,2003-01-01
36870,StudioSott,0,2003-01-01
36871,GeniusSlackers,0,2003-01-01
36872,IceTorchInteractive,0,2003-01-01
36873,HumbleGames,0,2003-01-01
36874,MightyPolygon,0,2003-01-01
36875,SaibotStudios,0,2003-01-01
36876,DrawMeAPixel,0,2003-01-01
36877,ResistanceGames,0,2003-01-01
36878,imaginarylab,0,2003-01-01
36879,OvidWorks,0,2003-01-01
36880,AzureFlameStudio,0,2003-01-01
36881,Epicllamawarchief,0,2003-01-01
36882,CaseyDonnellanGamesLLC,0,2003-01-01
36883,HeadbangClub,0,2003-01-01
36884,LorenzoRedaelli,0,2003-01-01
36885,WubeSoftwareLTD.,0,2003-01-01
36886,ColdSymmetry,0,2003-01-01
36887,NoddingHeadsGames,0,2003-01-01
36888,WilliamChyrStudioLLC,0,2003-01-01
36889,StoneLanternGames,0,2003-01-01
36890,DICO,0,2003-01-01
36891,CapeCosmic,0,2003-01-01
36892,JohnnyDaleLonack,0,2003-01-01
36893,DlalaStudios,0,2003-01-01
36894,NekoNyanLtd.,0,2003-01-01
36895,Sprite,0,2003-01-01
36896,HiddenLayerGames,0,2003-01-01
36897,Metronomik,0,2003-01-01
36898,ILMxLab,0,2003-01-01
36899,SFLInteractive,0,2003-01-01
36900,Starcolt,0,2003-01-01
36901,ChasingRatsGames,0,2003-01-01
36902,MoonKid,0,2003-01-01
36903,JustAddOilGames,0,2003-01-01
36904,VEWOInteractiveInc.,0,2003-01-01
36905,PalindromeInteractive,0,2003-01-01
36906,Exiin,0,2003-01-01
36907,Proletariat,0,2003-01-01
36908,QueenBeeGames,0,2003-01-01
36909,KaizenGameWorks,0,2003-01-01
36910,ChameleonGames,0,2003-01-01
36911,LuckyMountainGames,0,2003-01-01
36912,Unexpected,0,2003-01-01
36913,Bitworks,0,2003-01-01
36914,AweInteractive,0,2003-01-01
36915,TheBinaryMill,0,2003-01-01
36916,LovableHatCult,0,2003-01-01
36917,BusyToaster,0,2003-01-01
36918,InconspicuousCreations,0,2003-01-01
36919,MojikenStudio,0,2003-01-01
36920,FunselektorLabsInc.,0,2003-01-01
36921,AggroCrab,0,2003-01-01
36922,miHoYo,0,2003-01-01
36923,KaminaDimension,0,2003-01-01
36924,BeepGames,0,2003-01-01
36925,MotiveStudios,0,2003-01-01
36926,HappyRayGames,0,2003-01-01
36927,ComonGames,0,2003-01-01
36928,HollowPondsandRichardHogg,0,2003-01-01
36929,EchtraGames,0,2003-01-01
36930,DifferentTales,0,2003-01-01
36931,AlterGames,0,2003-01-01
36932,GlassHeartGames,0,2003-01-01
36933,RedEgoGames,0,2003-01-01
36934,Bacronym,0,2003-01-01
36935,UnspeakablePixels,0,2003-01-01
36936,HighTeaFrog,0,2003-01-01
36937,TwiceDifferent,0,2003-01-01
36938,Playmestudio,0,2003-01-01
36939,AptGames,0,2003-01-01
36940,NollaGames,0,2003-01-01
36941,VelanStudios,0,2003-01-01
36942,Terri,0,2003-01-01
36943,Dose,0,2003-01-01
36944,andJW,0,2003-01-01
36945,TimberlineStudio,0,2003-01-01
36946,NicolasMeyssonnier,0,2003-01-01
36947,SunheadGames,0,2003-01-01
36948,FluxGames,0,2003-01-01
36949,GreenTileDigital,0,2003-01-01
36950,StormlingStudios,0,2003-01-01
36951,SadSquareStudio,0,2003-01-01
36952,MigamiGames,0,2003-01-01
36953,SleepySentry,0,2003-01-01
36954,NetmarbleGamesCorp.,0,2003-01-01
36955,KwaleeLtd,0,2003-01-01
36956,TheWildGentlemen,0,2003-01-01
36957,PunkNotion,0,2003-01-01
36958,BitmapGalaxy,0,2003-01-01
36959,TomasSala,0,2003-01-01
36960,PlayMagicLtd,0,2003-01-01
36961,FYQDPersonalStudio,0,2003-01-01
36962,TeamAsobi,0,2003-01-01
36963,GoodGateMedia,0,2003-01-01
36964,Izzle,0,2003-01-01
36965,Regista,0,2003-01-01
36966,IgrekGames,0,2003-01-01
36967,RomeroGamesLtd.,0,2003-01-01
36968,SectorD2,0,2003-01-01
36969,SkunkapeGames,0,2003-01-01
36970,BitLoomGames,0,2003-01-01
36971,TlonStudios,0,2003-01-01
36972,StillRunning,0,2003-01-01
36973,HonigStudios,0,2003-01-01
36974,MyDearest,0,2003-01-01
36975,TorporGames,0,2003-01-01
36976,DigitalContinue,0,2003-01-01
36977,OutoftheBlue,0,2003-01-01
36978,OutoftheBlueGamesS.L.,0,2003-01-01
36979,MoiRaiGames,0,2003-01-01
36980,2TonStudios,0,2003-01-01
36981,CDProjekt,0,2003-01-01
36982,WonderboyBobi,0,2003-01-01
36983,DouzeDixiemes,0,2003-01-01
36984,ustwo,0,2003-01-01
36985,CatBeanGames,0,2003-01-01
36986,PeachyKeenGames,0,2003-01-01
36987,FlowFireGames,0,2003-01-01
36988,TheWanderingBandLLC,0,2003-01-01
36989,MonsterCouch,0,2003-01-01
36990,Suzaku,0,2003-01-01
36991,echogames,0,2003-01-01
36992,MissionCtrlStudios,0,2003-01-01
36993,BitFinity,0,2003-01-01
36994,TinoGames,0,2003-01-01
36995,MaxMraz,0,2003-01-01
36996,SouthPAWGames,0,2003-01-01
36997,rionix,0,2003-01-01
36998,AmicableAnimal,0,2003-01-01
36999,MechanicalHeadStudios,0,2003-01-01
37000,ChaosmongerStudio,0,2003-01-01
37001,"Aarne""MekaSkull""Hunziker",0,2003-01-01
37002,FireartGames,0,2003-01-01
37003,SkeletonCrewStudio,0,2003-01-01
37004,ApeTribeGames,0,2003-01-01
37005,GrimorioofGames,0,2003-01-01
37006,Storybird,0,2003-01-01
37007,StorybirdStudio,0,2003-01-01
37008,GauntletGames,0,2003-01-01
37009,BolverkGames,0,2003-01-01
37010,Lucid,0,2003-01-01
37011,GraffitiGames,0,2003-01-01
37012,RobiStudios,0,2003-01-01
37013,Joon,0,2003-01-01
37014,Pol,0,2003-01-01
37015,Muutsch,0,2003-01-01
37016,Char&Torfi,0,2003-01-01
37017,LEAPGameStudios,0,2003-01-01
37018,TransolarGames,0,2003-01-01
37019,ThoriumEntertainment,0,2003-01-01
37020,DariuszPietrala,0,2003-01-01
37021,RedlockStudio,0,2003-01-01
37022,NeposGames,0,2003-01-01
37023,Qute,0,2003-01-01
37024,PiritaStudio,0,2003-01-01
37025,DecemberbornInteractive,0,2003-01-01
37026,GunfishGames,0,2003-01-01
37027,teamCOIL,0,2003-01-01
37028,LionCastle,0,2003-01-01
37029,OrangeOne,0,2003-01-01
37030,HeliocentricStudios,0,2003-01-01
37031,P-Studio,0,2003-01-01
37032,SmashGames,0,2003-01-01
37033,MischkaKamener,0,2003-01-01
37034,RedRuinsSoftworks,0,2003-01-01
37035,ClaytechWorks,0,2003-01-01
37036,FeldEntertainment,0,2003-01-01
37037,GracefulDecay,0,2003-01-01
37038,FourQuarters,0,2003-01-01
37039,Sever,0,2003-01-01
37040,PetitDepotto,0,2003-01-01
37041,TalpaGames,0,2003-01-01
37042,ChrisNordgren,0,2003-01-01
37043,ForeignGnomes,0,2003-01-01
37044,Explosm,0,2003-01-01
37045,MovieGamesS.A.,0,2003-01-01
37046,HiddenFields,0,2003-01-01
37047,NISAmerica,0,2003-01-01
37048,Mischief,0,2003-01-01
37049,Psychodev,0,2003-01-01
37050,PolyAmorous,0,2003-01-01
37051,MadMimic,0,2003-01-01
37052,SekaiGames,0,2003-01-01
37053,BalanCompany,0,2003-01-01
37054,FeralCatDen,0,2003-01-01
37055,PixelHive,0,2003-01-01
37056,VoxGameStudio,0,2003-01-01
37057,FellowTraveller,0,2003-01-01
37058,MarmaladeGameStudio,0,2003-01-01
37059,StudioKoba,0,2003-01-01
37060,GhostDogFilms,0,2003-01-01
37061,SketchbookGames,0,2003-01-01
37062,HypeTrainDigital,0,2003-01-01
37063,GoodbyeWorldGames,0,2003-01-01
37064,WhatboyGames,0,2003-01-01
37065,Ludusfuture,0,2003-01-01
37066,OrbitalExpress,0,2003-01-01
37067,NamelessXIII,0,2003-01-01
37068,Polygoat,0,2003-01-01
37069,SonyInteractiveEntertainmentSanDiegoStudio,0,2003-01-01
37070,TheMoonPirates,0,2003-01-01
37071,ClockworkBird,0,2003-01-01
37072,YukonWainczak,0,2003-01-01
37073,BlackstaffGames,0,2003-01-01
37074,XPlus,0,2003-01-01
37075,SnoozyKazoo,0,2003-01-01
37076,GoblinzStudio,0,2003-01-01
37077,ByteRockers'Games,0,2003-01-01
37078,NorthplayApS,0,2003-01-01
37079,Codebyfire,0,2003-01-01
37080,ChristopheGalati,0,2003-01-01
37081,Snowman,0,2003-01-01
37082,SumoNewcastle,0,2003-01-01
37083,PowerStruggleGames,0,2003-01-01
37084,BalancingMonkeyGames,0,2003-01-01
37085,AltariGames,0,2003-01-01
37086,FishTankStudio,0,2003-01-01
37087,MoonlightKids,0,2003-01-01
37088,Aerial_Knight,0,2003-01-01
37089,SpoonyBardProductions,0,2003-01-01
37090,CapriciaProductions,0,2003-01-01
37091,ToyfulGames,0,2003-01-01
37092,StrangeScaffold,0,2003-01-01
37093,Experiment101,0,2003-01-01
37094,BrainwashGang,0,2003-01-01
37095,GasketGames,0,2003-01-01
37096,AwakenRealmsDigital,0,2003-01-01
37097,TacticalAdventures,0,2003-01-01
37098,GameTomo,0,2003-01-01
37099,CleverPlays,0,2003-01-01
37100,Thunkd,0,2003-01-01
37101,Klace,0,2003-01-01
37102,LABSWorks,0,2003-01-01
37103,Blastmode,0,2003-01-01
37104,ORIGAMEDIGITAL,0,2003-01-01
37105,MidgarStudio,0,2003-01-01
37106,EggNut,0,2003-01-01
37107,WinningStreakGames,0,2003-01-01
37108,Sword&AxeLLC,0,2003-01-01
37109,WorldwalkerGames,0,2003-01-01
37110,Jankenteam,0,2003-01-01
37111,LightBrick,0,2003-01-01
37112,LiveWireFilms,0,2003-01-01
37113,LiveWire,0,2003-01-01
37114,NerdMonkeys,0,2003-01-01
37115,OnlyByMidnight,0,2003-01-01
37116,DANG!,0,2003-01-01
37117,HiddenTrap,0,2003-01-01
37118,Darjeeling,0,2003-01-01
37119,AmetistStudio,0,2003-01-01
37120,SangatuUsaginoMori,0,2003-01-01
37121,DreamsUncorporated,0,2003-01-01
37122,Trebuchet,0,2003-01-01
37123,Norsfell,0,2003-01-01
37124,BlackMatter,0,2003-01-01
37125,AlienPixelStudios,0,2003-01-01
37126,CloudM1,0,2003-01-01
37127,ModernStoryteller,0,2003-01-01
37128,Rainbite,0,2003-01-01
37129,FallenFlagStudio,0,2003-01-01
37130,StudioInkyfox,0,2003-01-01
37131,NeonGiant,0,2003-01-01
37132,JonasManke,0,2003-01-01
37133,CordensInteractive,0,2003-01-01
37134,HumbleGrove,0,2003-01-01
37135,eXtend,0,2003-01-01
37136,FunnelEntertainment,0,2003-01-01
37137,CloverBite,0,2003-01-01
37138,Hyperparadise,0,2003-01-01
37139,dietzribi,0,2003-01-01
37140,Flightless,0,2003-01-01
37141,ChaosForge,0,2003-01-01
37142,AfterburnerStudios,0,2003-01-01
37143,KlugeInteractive,0,2003-01-01
37144,Subliminal,0,2003-01-01
37145,Morteshka,0,2003-01-01
37146,SkyhookGames,0,2003-01-01
37147,GrizzlyGames,0,2003-01-01
37148,Picogram,0,2003-01-01
37149,ReptoidGames,0,2003-01-01
37150,AntabStudio,0,2003-01-01
37151,24Entertainment,0,2003-01-01
37152,Antab,0,2003-01-01
37153,GChoice,0,2003-01-01
37154,Omen,0,2003-01-01
37155,NaveganteEntertainment,0,2003-01-01
37156,SumoDigitalAcademy,0,2003-01-01
37157,FallingSquirrel,0,2003-01-01
37158,LuisAntonio,0,2003-01-01
37159,AnnapurnaInteractive,0,2003-01-01
37160,RaceWardStudio,0,2003-01-01
37161,Phigames,0,2003-01-01
37162,ThirdSpirit,0,2003-01-01
37163,1C-Entertainment,0,2003-01-01
37164,ColdIronStudios,0,2003-01-01
37165,SkrollcatStudios,0,2003-01-01
37166,SilverLiningStudio,0,2003-01-01
37167,DualEffect,0,2003-01-01
37168,MaplePoweredGames,0,2003-01-01
37169,WeirdBeluga,0,2003-01-01
37170,MightyYell,0,2003-01-01
37171,TwinHearts,0,2003-01-01
37172,DemagogStudio,0,2003-01-01
37173,BlindSquirrelEntertainment,0,2003-01-01
37174,DarkCrystalGames,0,2003-01-01
37175,VisualDart,0,2003-01-01
37176,NextStage,0,2003-01-01
37177,Beethoven&Dinosaur,0,2003-01-01
37178,RawThrills,0,2003-01-01
37179,Pixpil,0,2003-01-01
37180,GlassBottomGames,0,2003-01-01
37181,SomethingWeMade,0,2003-01-01
37182,OddBugStudio,0,2003-01-01
37183,GreylockStudio,0,2003-01-01
37184,UnitedLabel,0,2003-01-01
37185,Emberlab,0,2003-01-01
37186,RenderCube,0,2003-01-01
37187,Shed-Works,0,2003-01-01
37188,RatloopGamesCanada,0,2003-01-01
37189,WeCreateStuff,0,2003-01-01
37190,Pocket,0,2003-01-01
37191,Zenovia,0,2003-01-01
37192,Kaleidoscube,0,2003-01-01
37193,SOFTSTAREntertainment,0,2003-01-01
37194,LeikirStudio,0,2003-01-01
37195,StudioPixelPunk,0,2003-01-01
37196,Superbrothers,0,2003-01-01
37197,PineScentedSoftware,0,2003-01-01
37198,ManaVoidEntertainmentInc.,0,2003-01-01
37199,Bunnyhug,0,2003-01-01
37200,Okidokico,0,2003-01-01
37201,NullpointerGames,0,2003-01-01
37202,FlamingFowlStudios,0,2003-01-01
37203,MonochromeParis,0,2003-01-01
37204,A-lim,0,2003-01-01
37205,Flazm,0,2003-01-01
37206,LucasArts,21,2004-01-01
37207,3DRealms,1,2004-01-01
37208,MPSLabs,1,2004-01-01
37209,PulseEntertainment,2,2004-01-01
37210,Capcom,78,2004-01-01
37211,idSoftware,3,2004-01-01
37212,AdelineSoftware,1,2004-01-01
37213,Namco,45,2004-01-01
37214,Nintendo,45,2004-01-01
37215,ParadigmEntertainment,14,2004-01-01
37216,RevolutionSoftware,6,2004-01-01
37217,Psygnosis,4,2004-01-01
37218,DigiFXInteractive,1,2004-01-01
37219,SimTex,1,2004-01-01
37220,WestwoodStudios,8,2004-01-01
37221,CoreDesignLtd.,10,2004-01-01
37222,RocketScienceGames,1,2004-01-01
37223,TaitoCorporation,11,2004-01-01
37224,BlizzardEntertainment,5,2004-01-01
37225,RareLtd.,16,2004-01-01
37226,IguanaEntertainment,3,2004-01-01
37227,SmokingCarProductions,1,2004-01-01
37228,MonolithProductions,10,2004-01-01
37229,OddworldInhabitants,3,2004-01-01
37230,SquareSoft,16,2004-01-01
37231,CavedogEntertainment,2,2004-01-01
37232,EnsembleStudios,5,2004-01-01
37233,ProbeEntertainmentLimited,1,2004-01-01
37234,RunningWithScissors,3,2004-01-01
37235,FiraxisGames,7,2004-01-01
37236,LightWeight,4,2004-01-01
37237,Konami,46,2004-01-01
37238,BlackIsleStudios,8,2004-01-01
37239,EurocomEntertainmentSoftware,22,2004-01-01
37240,NanaOn-Sha,2,2004-01-01
37241,BungieSoftware,4,2004-01-01
37242,Bungie,3,2004-01-01
37243,CyanWorlds,4,2004-01-01
37244,MatrixSoftware,2,2004-01-01
37245,MidwayStudios-SanDiego,2,2004-01-01
37246,KonamiComputerEntertainmentOsaka,2,2004-01-01
37247,TeamNinja,6,2004-01-01
37248,TribalDreams,1,2004-01-01
37249,PolyphonyDigital,3,2004-01-01
37250,HyperBoleStudios,1,2004-01-01
37251,AlfaSystem,2,2004-01-01
37252,Infogrames,5,2004-01-01
37253,TopWareInteractive,3,2004-01-01
37254,RedStormEntertainment,14,2004-01-01
37255,TechnoSoft,1,2004-01-01
37256,Acquire,4,2004-01-01
37257,DMADesign,5,2004-01-01
37258,KCEJ,15,2004-01-01
37259,NaughtyDog,5,2004-01-01
37260,PopTopSoftware,3,2004-01-01
37261,Factor5,5,2004-01-01
37262,ValveSoftware,5,2004-01-01
37263,Atari,11,2004-01-01
37264,MicroProse,3,2004-01-01
37265,LookingGlassStudios,3,2004-01-01
37266,BioWare,10,2004-01-01
37267,KCEK,3,2004-01-01
37268,Eidetic,1,2004-01-01
37269,KCET,23,2004-01-01
37270,Hudson,10,2004-01-01
37271,EACanada,34,2004-01-01
37272,SonyOnlineEntertainment,15,2004-01-01
37273,Metro,1,2004-01-01
37274,HALLabs,6,2004-01-01
37275,GameArts,9,2004-01-01
37276,SCEI,3,2004-01-01
37277,BossGameStudios,1,2004-01-01
37278,Tri-Ace,3,2004-01-01
37279,CamelotSoftwarePlanning,7,2004-01-01
37280,Hal,1,2004-01-01
37281,ReflectionsInteractive,5,2004-01-01
37282,IllusionSoftworks,6,2004-01-01
37283,Midway,40,2004-01-01
37284,IrrationalGames,3,2004-01-01
37285,CrystalDynamics,12,2004-01-01
37286,Relic,4,2004-01-01
37287,NeversoftEntertainment,17,2004-01-01
37288,Acclaim,38,2004-01-01
37289,VolitionInc.,7,2004-01-01
37290,FlyingLegends,1,2004-01-01
37291,SierraEntertainment,3,2004-01-01
37292,TurbineInc.,3,2004-01-01
37293,AngelStudios,4,2004-01-01
37294,ValkyrieStudios,1,2004-01-01
37295,UbisoftMontpellier,4,2004-01-01
37296,DreamworksInteractive,2,2004-01-01
37297,Traveller'sTales,16,2004-01-01
37298,VictorInteractiveSoftware,2,2004-01-01
37299,EpicGames,3,2004-01-01
37300,Sega,12,2004-01-01
37301,Treasure,8,2004-01-01
37302,ParadoxInteractive,2,2004-01-01
37303,Egosoft,2,2004-01-01
37304,Techland,2,2004-01-01
37305,Maxis,19,2004-01-01
37306,3DO,30,2004-01-01
37307,EdenStudios,5,2004-01-01
37308,Ornith,1,2004-01-01
37309,NexTech,1,2004-01-01
37310,DigitalAnvil,4,2004-01-01
37311,MicrosoftGameStudios,14,2004-01-01
37312,DaydreamSoftware,1,2004-01-01
37313,LeftFieldProductions,4,2004-01-01
37314,MassiveEntertainment,2,2004-01-01
37315,Nihilistic,1,2004-01-01
37316,Hitmaker,10,2004-01-01
37317,MassMedia,13,2004-01-01
37318,CreativeAssembly,6,2004-01-01
37319,DigitalFusionInc.,1,2004-01-01
37320,OutrageGames,5,2004-01-01
37321,Canal+Multimedia,2,2004-01-01
37322,Synetic,2,2004-01-01
37323,14DegreesEast,3,2004-01-01
37324,IonStorm,7,2004-01-01
37325,BlizzardNorth,2,2004-01-01
37326,Warthog,11,2004-01-01
37327,Europress,1,2004-01-01
37328,PandemicStudios,13,2004-01-01
37329,TremorEntertainment,2,2004-01-01
37330,VideoSystem,1,2004-01-01
37331,StrategicStudiesGroup,2,2004-01-01
37332,BreakAwayGames,5,2004-01-01
37333,ParadoxDevelopment,8,2004-01-01
37334,BizarreCreations,5,2004-01-01
37335,Opus,6,2004-01-01
37336,GeneticAnomalies,1,2004-01-01
37337,Vingt-et-unSystems,1,2004-01-01
37338,WowEntertainment,11,2004-01-01
37339,ThirdLawInteractive,2,2004-01-01
37340,RaylandInteractive,2,2004-01-01
37341,LostToys,4,2004-01-01
37342,SiliconDreams,3,2004-01-01
37343,HighVoltageSoftware,19,2004-01-01
37344,AttentionToDetail,11,2004-01-01
37345,Razorworks,1,2004-01-01
37346,ZonoInc.,3,2004-01-01
37347,Yuke's,11,2004-01-01
37348,EllipseStudios,1,2004-01-01
37349,RitualEntertainment,4,2004-01-01
37350,Vivarium,1,2004-01-01
37351,989Sports,22,2004-01-01
37352,EASports,89,2004-01-01
37353,UDS,6,2004-01-01
37354,CriterionGames,12,2004-01-01
37355,WARP,1,2004-01-01
37356,ClimaxGroup,23,2004-01-01
37357,HasbroInteractive,2,2004-01-01
37358,CRI,2,2004-01-01
37359,Anchor(Legacy),4,2004-01-01
37360,TOSE,6,2004-01-01
37361,AcclaimStudiosAustin,5,2004-01-01
37362,Genki,7,2004-01-01
37363,InfogramesSheffield,1,2004-01-01
37364,SolWorks,1,2004-01-01
37365,n-Space,2,2004-01-01
37366,BarkingDog,3,2004-01-01
37367,VisualConcepts,29,2004-01-01
37368,AppaloosaInteractive,2,2004-01-01
37369,Darkblack,1,2004-01-01
37370,AvalancheSoftware,10,2004-01-01
37371,ZipperInteractive,3,2004-01-01
37372,BlackBox,10,2004-01-01
37373,KuusouKagaku,2,2004-01-01
37374,RavenSoftware,8,2004-01-01
37375,RockstarSanDiego,13,2004-01-01
37376,DigitalDialect,1,2004-01-01
37377,eSimGames,1,2004-01-01
37378,Studio33,2,2004-01-01
37379,Page44Studios,5,2004-01-01
37380,Z-Axis,14,2004-01-01
37381,Ltd.,17,2004-01-01
37382,KCEO,6,2004-01-01
37383,HeuristicPark,1,2004-01-01
37384,MonsterGamesInc.,7,2004-01-01
37385,SSI,1,2004-01-01
37386,RadicalEntertainment,19,2004-01-01
37387,JoWooDEntertainmentAG,5,2004-01-01
37388,ChrisSawyer,3,2004-01-01
37389,VisualSciences,2,2004-01-01
37390,BlitzGames,14,2004-01-01
37391,Codemasters,19,2004-01-01
37392,TerminalReality,18,2004-01-01
37393,Quest,2,2004-01-01
37394,MilestoneS.r.l,2,2004-01-01
37395,ArgonautGames,18,2004-01-01
37396,AtomicGames,1,2004-01-01
37397,Meyer/GlassInteractive,1,2004-01-01
37398,GratuitousGames,5,2004-01-01
37399,SonicTeam,26,2004-01-01
37400,Ratbag,6,2004-01-01
37401,ImpressionsGames,3,2004-01-01
37402,Raster,2,2004-01-01
37403,FreeRadicalDesign,7,2004-01-01
37404,PitbullSyndicate,3,2004-01-01
37405,Shade,1,2004-01-01
37406,InsomniacGames,4,2004-01-01
37407,ElectronicArts,22,2004-01-01
37408,FromSoftware,17,2004-01-01
37409,Arika,5,2004-01-01
37410,RandomGamesInc.,1,2004-01-01
37411,OmegaForce,12,2004-01-01
37412,RageSoftware,12,2004-01-01
37413,SCEJ,2,2004-01-01
37414,T&ESoft,2,2004-01-01
37415,ClimaxEntertainment,1,2004-01-01
37416,EASportsBig,3,2004-01-01
37417,Saffire,8,2004-01-01
37418,HumanHeadStudios,6,2004-01-01
37419,Smilebit,6,2004-01-01
37420,IdolMinds,3,2004-01-01
37421,Jellyvision,1,2004-01-01
37422,ShinyEntertainment,5,2004-01-01
37423,Ambrella,2,2004-01-01
37424,Headgate,5,2004-01-01
37425,PolygonMagic,2,2004-01-01
37426,BlackOpsEntertainment,10,2004-01-01
37427,Takara,1,2004-01-01
37428,Treyarch,20,2004-01-01
37429,MalfadorMachinations,1,2004-01-01
37430,NovaLogic,5,2004-01-01
37431,BlueTongueEntertainment,5,2004-01-01
37432,MissionStudios,1,2004-01-01
37433,TheCounter-StrikeTeam,1,2004-01-01
37434,ParadoxDevelopmentStudio,8,2004-01-01
37435,CryoInteractive,2,2004-01-01
37436,Luxoflux,8,2004-01-01
37437,Inc.,16,2004-01-01
37438,TimelineComputerEntertainment,1,2004-01-01
37439,MelbourneHouse,4,2004-01-01
37440,SCEA,4,2004-01-01
37441,Overworks,3,2004-01-01
37442,CircusFreak,2,2004-01-01
37443,DisneyInteractive,3,2004-01-01
37444,Carapace,1,2004-01-01
37445,Koei,13,2004-01-01
37446,Celeris,1,2004-01-01
37447,Psikyo,2,2004-01-01
37448,DeibusStudios,2,2004-01-01
37449,Mattel,1,2004-01-01
37450,CAProduction,1,2004-01-01
37451,DoubleHelixGames,6,2004-01-01
37452,Player1,1,2004-01-01
37453,Funcom,6,2004-01-01
37454,AkiCorp.,7,2004-01-01
37455,Rebellion,2,2004-01-01
37456,Activision,5,2004-01-01
37457,RewolfSoftware,1,2004-01-01
37458,IoInteractive,12,2004-01-01
37459,KromeStudios,13,2004-01-01
37460,PipeDreamInteractive,5,2004-01-01
37461,OsirisStudios,1,2004-01-01
37462,Eutechnyx,6,2004-01-01
37463,EdgeofReality,11,2004-01-01
37464,Hammerhead,1,2004-01-01
37465,FASAStudio,3,2004-01-01
37466,Akella,5,2004-01-01
37467,Innerloop,3,2004-01-01
37468,CauldronLtd.,1,2004-01-01
37469,Minds-EyeProductions,3,2004-01-01
37470,ImageSpaceIncorporated,1,2004-01-01
